,filename,class_name,class_number,fold,path
22227,2228.png,deer,4,3,../data/cifar10/train/deer/2228.png
22228,2229.png,deer,4,3,../data/cifar10/train/deer/2229.png
22229,2230.png,deer,4,5,../data/cifar10/train/deer/2230.png
22230,2231.png,deer,4,5,../data/cifar10/train/deer/2231.png
22231,2232.png,deer,4,6,../data/cifar10/train/deer/2232.png
22232,2233.png,deer,4,7,../data/cifar10/train/deer/2233.png
22233,2234.png,deer,4,5,../data/cifar10/train/deer/2234.png
22234,2235.png,deer,4,7,../data/cifar10/train/deer/2235.png
22235,2236.png,deer,4,3,../data/cifar10/train/deer/2236.png
22236,2237.png,deer,4,1,../data/cifar10/train/deer/2237.png
22237,2238.png,deer,4,9,../data/cifar10/train/deer/2238.png
22238,2239.png,deer,4,2,../data/cifar10/train/deer/2239.png
22239,2240.png,deer,4,1,../data/cifar10/train/deer/2240.png
22240,2241.png,deer,4,1,../data/cifar10/train/deer/2241.png
22241,2242.png,deer,4,9,../data/cifar10/train/deer/2242.png
22242,2243.png,deer,4,6,../data/cifar10/train/deer/2243.png
22243,2244.png,deer,4,4,../data/cifar10/train/deer/2244.png
22244,2245.png,deer,4,9,../data/cifar10/train/deer/2245.png
22245,2246.png,deer,4,4,../data/cifar10/train/deer/2246.png
22246,2247.png,deer,4,4,../data/cifar10/train/deer/2247.png
22247,2248.png,deer,4,9,../data/cifar10/train/deer/2248.png
22248,2249.png,deer,4,1,../data/cifar10/train/deer/2249.png
22249,2250.png,deer,4,0,../data/cifar10/train/deer/2250.png
22250,2251.png,deer,4,2,../data/cifar10/train/deer/2251.png
22251,2252.png,deer,4,0,../data/cifar10/train/deer/2252.png
22252,2253.png,deer,4,1,../data/cifar10/train/deer/2253.png
22253,2254.png,deer,4,7,../data/cifar10/train/deer/2254.png
22254,2255.png,deer,4,7,../data/cifar10/train/deer/2255.png
22255,2256.png,deer,4,8,../data/cifar10/train/deer/2256.png
22256,2257.png,deer,4,1,../data/cifar10/train/deer/2257.png
22257,2258.png,deer,4,0,../data/cifar10/train/deer/2258.png
22258,2259.png,deer,4,2,../data/cifar10/train/deer/2259.png
22259,2260.png,deer,4,6,../data/cifar10/train/deer/2260.png
22260,2261.png,deer,4,1,../data/cifar10/train/deer/2261.png
22261,2262.png,deer,4,0,../data/cifar10/train/deer/2262.png
22262,2263.png,deer,4,9,../data/cifar10/train/deer/2263.png
22263,2264.png,deer,4,8,../data/cifar10/train/deer/2264.png
22264,2265.png,deer,4,1,../data/cifar10/train/deer/2265.png
22265,2266.png,deer,4,2,../data/cifar10/train/deer/2266.png
22266,2267.png,deer,4,5,../data/cifar10/train/deer/2267.png
22267,2268.png,deer,4,1,../data/cifar10/train/deer/2268.png
22268,2269.png,deer,4,1,../data/cifar10/train/deer/2269.png
22269,2270.png,deer,4,3,../data/cifar10/train/deer/2270.png
22270,2271.png,deer,4,6,../data/cifar10/train/deer/2271.png
22271,2272.png,deer,4,2,../data/cifar10/train/deer/2272.png
22272,2273.png,deer,4,5,../data/cifar10/train/deer/2273.png
22273,2274.png,deer,4,6,../data/cifar10/train/deer/2274.png
22274,2275.png,deer,4,5,../data/cifar10/train/deer/2275.png
22275,2276.png,deer,4,4,../data/cifar10/train/deer/2276.png
22276,2277.png,deer,4,9,../data/cifar10/train/deer/2277.png
22277,2278.png,deer,4,3,../data/cifar10/train/deer/2278.png
22278,2279.png,deer,4,5,../data/cifar10/train/deer/2279.png
22279,2280.png,deer,4,6,../data/cifar10/train/deer/2280.png
22280,2281.png,deer,4,3,../data/cifar10/train/deer/2281.png
22281,2282.png,deer,4,9,../data/cifar10/train/deer/2282.png
22282,2283.png,deer,4,2,../data/cifar10/train/deer/2283.png
22283,2284.png,deer,4,5,../data/cifar10/train/deer/2284.png
22284,2285.png,deer,4,9,../data/cifar10/train/deer/2285.png
22285,2286.png,deer,4,5,../data/cifar10/train/deer/2286.png
22286,2287.png,deer,4,8,../data/cifar10/train/deer/2287.png
22287,2288.png,deer,4,2,../data/cifar10/train/deer/2288.png
22288,2289.png,deer,4,7,../data/cifar10/train/deer/2289.png
22289,2290.png,deer,4,4,../data/cifar10/train/deer/2290.png
22290,2291.png,deer,4,2,../data/cifar10/train/deer/2291.png
22291,2292.png,deer,4,0,../data/cifar10/train/deer/2292.png
22292,2293.png,deer,4,1,../data/cifar10/train/deer/2293.png
22293,2294.png,deer,4,7,../data/cifar10/train/deer/2294.png
22294,2295.png,deer,4,0,../data/cifar10/train/deer/2295.png
22295,2296.png,deer,4,2,../data/cifar10/train/deer/2296.png
22296,2297.png,deer,4,8,../data/cifar10/train/deer/2297.png
22297,2298.png,deer,4,2,../data/cifar10/train/deer/2298.png
22298,2299.png,deer,4,0,../data/cifar10/train/deer/2299.png
22299,2300.png,deer,4,5,../data/cifar10/train/deer/2300.png
22300,2301.png,deer,4,7,../data/cifar10/train/deer/2301.png
22301,2302.png,deer,4,1,../data/cifar10/train/deer/2302.png
22302,2303.png,deer,4,7,../data/cifar10/train/deer/2303.png
22303,2304.png,deer,4,9,../data/cifar10/train/deer/2304.png
22304,2305.png,deer,4,4,../data/cifar10/train/deer/2305.png
22305,2306.png,deer,4,7,../data/cifar10/train/deer/2306.png
22306,2307.png,deer,4,3,../data/cifar10/train/deer/2307.png
22307,2308.png,deer,4,5,../data/cifar10/train/deer/2308.png
22308,2309.png,deer,4,4,../data/cifar10/train/deer/2309.png
22309,2310.png,deer,4,6,../data/cifar10/train/deer/2310.png
22310,2311.png,deer,4,9,../data/cifar10/train/deer/2311.png
22311,2312.png,deer,4,3,../data/cifar10/train/deer/2312.png
22312,2313.png,deer,4,6,../data/cifar10/train/deer/2313.png
22313,2314.png,deer,4,4,../data/cifar10/train/deer/2314.png
22314,2315.png,deer,4,5,../data/cifar10/train/deer/2315.png
22315,2316.png,deer,4,7,../data/cifar10/train/deer/2316.png
22316,2317.png,deer,4,7,../data/cifar10/train/deer/2317.png
22317,2318.png,deer,4,6,../data/cifar10/train/deer/2318.png
22318,2319.png,deer,4,2,../data/cifar10/train/deer/2319.png
22319,2320.png,deer,4,0,../data/cifar10/train/deer/2320.png
22320,2321.png,deer,4,6,../data/cifar10/train/deer/2321.png
22321,2322.png,deer,4,8,../data/cifar10/train/deer/2322.png
22322,2323.png,deer,4,2,../data/cifar10/train/deer/2323.png
22323,2324.png,deer,4,1,../data/cifar10/train/deer/2324.png
22324,2325.png,deer,4,8,../data/cifar10/train/deer/2325.png
22325,2326.png,deer,4,5,../data/cifar10/train/deer/2326.png
22326,2327.png,deer,4,2,../data/cifar10/train/deer/2327.png
22327,2328.png,deer,4,0,../data/cifar10/train/deer/2328.png
22328,2329.png,deer,4,1,../data/cifar10/train/deer/2329.png
22329,2330.png,deer,4,3,../data/cifar10/train/deer/2330.png
22330,2331.png,deer,4,4,../data/cifar10/train/deer/2331.png
22331,2332.png,deer,4,0,../data/cifar10/train/deer/2332.png
22332,2333.png,deer,4,0,../data/cifar10/train/deer/2333.png
22333,2334.png,deer,4,0,../data/cifar10/train/deer/2334.png
22334,2335.png,deer,4,4,../data/cifar10/train/deer/2335.png
22335,2336.png,deer,4,6,../data/cifar10/train/deer/2336.png
22336,2337.png,deer,4,0,../data/cifar10/train/deer/2337.png
22337,2338.png,deer,4,3,../data/cifar10/train/deer/2338.png
22338,2339.png,deer,4,2,../data/cifar10/train/deer/2339.png
22339,2340.png,deer,4,1,../data/cifar10/train/deer/2340.png
22340,2341.png,deer,4,6,../data/cifar10/train/deer/2341.png
22341,2342.png,deer,4,2,../data/cifar10/train/deer/2342.png
22342,2343.png,deer,4,3,../data/cifar10/train/deer/2343.png
22343,2344.png,deer,4,0,../data/cifar10/train/deer/2344.png
22344,2345.png,deer,4,6,../data/cifar10/train/deer/2345.png
22345,2346.png,deer,4,5,../data/cifar10/train/deer/2346.png
22346,2347.png,deer,4,5,../data/cifar10/train/deer/2347.png
22347,2348.png,deer,4,4,../data/cifar10/train/deer/2348.png
22348,2349.png,deer,4,0,../data/cifar10/train/deer/2349.png
22349,2350.png,deer,4,4,../data/cifar10/train/deer/2350.png
22350,2351.png,deer,4,2,../data/cifar10/train/deer/2351.png
22351,2352.png,deer,4,4,../data/cifar10/train/deer/2352.png
22352,2353.png,deer,4,4,../data/cifar10/train/deer/2353.png
22353,2354.png,deer,4,2,../data/cifar10/train/deer/2354.png
22354,2355.png,deer,4,5,../data/cifar10/train/deer/2355.png
22355,2356.png,deer,4,0,../data/cifar10/train/deer/2356.png
22356,2357.png,deer,4,6,../data/cifar10/train/deer/2357.png
22357,2358.png,deer,4,9,../data/cifar10/train/deer/2358.png
22358,2359.png,deer,4,9,../data/cifar10/train/deer/2359.png
22359,2360.png,deer,4,1,../data/cifar10/train/deer/2360.png
22360,2361.png,deer,4,1,../data/cifar10/train/deer/2361.png
22361,2362.png,deer,4,9,../data/cifar10/train/deer/2362.png
22362,2363.png,deer,4,0,../data/cifar10/train/deer/2363.png
22363,2364.png,deer,4,6,../data/cifar10/train/deer/2364.png
22364,2365.png,deer,4,9,../data/cifar10/train/deer/2365.png
22365,2366.png,deer,4,7,../data/cifar10/train/deer/2366.png
22366,2367.png,deer,4,2,../data/cifar10/train/deer/2367.png
22367,2368.png,deer,4,7,../data/cifar10/train/deer/2368.png
22368,2369.png,deer,4,0,../data/cifar10/train/deer/2369.png
22369,2370.png,deer,4,3,../data/cifar10/train/deer/2370.png
22370,2371.png,deer,4,0,../data/cifar10/train/deer/2371.png
22371,2372.png,deer,4,1,../data/cifar10/train/deer/2372.png
22372,2373.png,deer,4,2,../data/cifar10/train/deer/2373.png
22373,2374.png,deer,4,2,../data/cifar10/train/deer/2374.png
22374,2375.png,deer,4,0,../data/cifar10/train/deer/2375.png
22375,2376.png,deer,4,1,../data/cifar10/train/deer/2376.png
22376,2377.png,deer,4,6,../data/cifar10/train/deer/2377.png
22377,2378.png,deer,4,0,../data/cifar10/train/deer/2378.png
22378,2379.png,deer,4,0,../data/cifar10/train/deer/2379.png
22379,2380.png,deer,4,3,../data/cifar10/train/deer/2380.png
22380,2381.png,deer,4,7,../data/cifar10/train/deer/2381.png
22381,2382.png,deer,4,4,../data/cifar10/train/deer/2382.png
22382,2383.png,deer,4,3,../data/cifar10/train/deer/2383.png
22383,2384.png,deer,4,4,../data/cifar10/train/deer/2384.png
22384,2385.png,deer,4,7,../data/cifar10/train/deer/2385.png
22385,2386.png,deer,4,0,../data/cifar10/train/deer/2386.png
22386,2387.png,deer,4,1,../data/cifar10/train/deer/2387.png
22387,2388.png,deer,4,6,../data/cifar10/train/deer/2388.png
22388,2389.png,deer,4,2,../data/cifar10/train/deer/2389.png
22389,2390.png,deer,4,8,../data/cifar10/train/deer/2390.png
22390,2391.png,deer,4,5,../data/cifar10/train/deer/2391.png
22391,2392.png,deer,4,2,../data/cifar10/train/deer/2392.png
22392,2393.png,deer,4,3,../data/cifar10/train/deer/2393.png
22393,2394.png,deer,4,3,../data/cifar10/train/deer/2394.png
22394,2395.png,deer,4,2,../data/cifar10/train/deer/2395.png
22395,2396.png,deer,4,7,../data/cifar10/train/deer/2396.png
22396,2397.png,deer,4,2,../data/cifar10/train/deer/2397.png
22397,2398.png,deer,4,2,../data/cifar10/train/deer/2398.png
22398,2399.png,deer,4,0,../data/cifar10/train/deer/2399.png
22399,2400.png,deer,4,2,../data/cifar10/train/deer/2400.png
22400,2401.png,deer,4,9,../data/cifar10/train/deer/2401.png
22401,2402.png,deer,4,2,../data/cifar10/train/deer/2402.png
22402,2403.png,deer,4,5,../data/cifar10/train/deer/2403.png
22403,2404.png,deer,4,4,../data/cifar10/train/deer/2404.png
22404,2405.png,deer,4,5,../data/cifar10/train/deer/2405.png
22405,2406.png,deer,4,9,../data/cifar10/train/deer/2406.png
22406,2407.png,deer,4,8,../data/cifar10/train/deer/2407.png
22407,2408.png,deer,4,5,../data/cifar10/train/deer/2408.png
22408,2409.png,deer,4,1,../data/cifar10/train/deer/2409.png
22409,2410.png,deer,4,0,../data/cifar10/train/deer/2410.png
22410,2411.png,deer,4,9,../data/cifar10/train/deer/2411.png
22411,2412.png,deer,4,7,../data/cifar10/train/deer/2412.png
22412,2413.png,deer,4,2,../data/cifar10/train/deer/2413.png
22413,2414.png,deer,4,1,../data/cifar10/train/deer/2414.png
22414,2415.png,deer,4,3,../data/cifar10/train/deer/2415.png
22415,2416.png,deer,4,4,../data/cifar10/train/deer/2416.png
22416,2417.png,deer,4,3,../data/cifar10/train/deer/2417.png
22417,2418.png,deer,4,3,../data/cifar10/train/deer/2418.png
22418,2419.png,deer,4,8,../data/cifar10/train/deer/2419.png
22419,2420.png,deer,4,9,../data/cifar10/train/deer/2420.png
22420,2421.png,deer,4,4,../data/cifar10/train/deer/2421.png
22421,2422.png,deer,4,0,../data/cifar10/train/deer/2422.png
22422,2423.png,deer,4,3,../data/cifar10/train/deer/2423.png
22423,2424.png,deer,4,2,../data/cifar10/train/deer/2424.png
22424,2425.png,deer,4,9,../data/cifar10/train/deer/2425.png
22425,2426.png,deer,4,4,../data/cifar10/train/deer/2426.png
22426,2427.png,deer,4,1,../data/cifar10/train/deer/2427.png
22427,2428.png,deer,4,9,../data/cifar10/train/deer/2428.png
22428,2429.png,deer,4,5,../data/cifar10/train/deer/2429.png
22429,2430.png,deer,4,5,../data/cifar10/train/deer/2430.png
22430,2431.png,deer,4,6,../data/cifar10/train/deer/2431.png
22431,2432.png,deer,4,2,../data/cifar10/train/deer/2432.png
22432,2433.png,deer,4,9,../data/cifar10/train/deer/2433.png
22433,2434.png,deer,4,2,../data/cifar10/train/deer/2434.png
22434,2435.png,deer,4,0,../data/cifar10/train/deer/2435.png
22435,2436.png,deer,4,3,../data/cifar10/train/deer/2436.png
22436,2437.png,deer,4,3,../data/cifar10/train/deer/2437.png
22437,2438.png,deer,4,1,../data/cifar10/train/deer/2438.png
22438,2439.png,deer,4,1,../data/cifar10/train/deer/2439.png
22439,2440.png,deer,4,8,../data/cifar10/train/deer/2440.png
22440,2441.png,deer,4,2,../data/cifar10/train/deer/2441.png
22441,2442.png,deer,4,0,../data/cifar10/train/deer/2442.png
22442,2443.png,deer,4,5,../data/cifar10/train/deer/2443.png
22443,2444.png,deer,4,6,../data/cifar10/train/deer/2444.png
22444,2445.png,deer,4,0,../data/cifar10/train/deer/2445.png
22445,2446.png,deer,4,2,../data/cifar10/train/deer/2446.png
22446,2447.png,deer,4,1,../data/cifar10/train/deer/2447.png
22447,2448.png,deer,4,7,../data/cifar10/train/deer/2448.png
22448,2449.png,deer,4,7,../data/cifar10/train/deer/2449.png
22449,2450.png,deer,4,7,../data/cifar10/train/deer/2450.png
22450,2451.png,deer,4,2,../data/cifar10/train/deer/2451.png
22451,2452.png,deer,4,9,../data/cifar10/train/deer/2452.png
22452,2453.png,deer,4,2,../data/cifar10/train/deer/2453.png
22453,2454.png,deer,4,8,../data/cifar10/train/deer/2454.png
22454,2455.png,deer,4,5,../data/cifar10/train/deer/2455.png
22455,2456.png,deer,4,8,../data/cifar10/train/deer/2456.png
22456,2457.png,deer,4,5,../data/cifar10/train/deer/2457.png
22457,2458.png,deer,4,6,../data/cifar10/train/deer/2458.png
22458,2459.png,deer,4,3,../data/cifar10/train/deer/2459.png
22459,2460.png,deer,4,1,../data/cifar10/train/deer/2460.png
22460,2461.png,deer,4,8,../data/cifar10/train/deer/2461.png
22461,2462.png,deer,4,9,../data/cifar10/train/deer/2462.png
22462,2463.png,deer,4,9,../data/cifar10/train/deer/2463.png
22463,2464.png,deer,4,4,../data/cifar10/train/deer/2464.png
22464,2465.png,deer,4,1,../data/cifar10/train/deer/2465.png
22465,2466.png,deer,4,1,../data/cifar10/train/deer/2466.png
22466,2467.png,deer,4,2,../data/cifar10/train/deer/2467.png
22467,2468.png,deer,4,6,../data/cifar10/train/deer/2468.png
22468,2469.png,deer,4,9,../data/cifar10/train/deer/2469.png
22469,2470.png,deer,4,9,../data/cifar10/train/deer/2470.png
22470,2471.png,deer,4,4,../data/cifar10/train/deer/2471.png
22471,2472.png,deer,4,1,../data/cifar10/train/deer/2472.png
22472,2473.png,deer,4,1,../data/cifar10/train/deer/2473.png
22473,2474.png,deer,4,3,../data/cifar10/train/deer/2474.png
22474,2475.png,deer,4,1,../data/cifar10/train/deer/2475.png
22475,2476.png,deer,4,5,../data/cifar10/train/deer/2476.png
22476,2477.png,deer,4,6,../data/cifar10/train/deer/2477.png
22477,2478.png,deer,4,9,../data/cifar10/train/deer/2478.png
22478,2479.png,deer,4,3,../data/cifar10/train/deer/2479.png
22479,2480.png,deer,4,2,../data/cifar10/train/deer/2480.png
22480,2481.png,deer,4,6,../data/cifar10/train/deer/2481.png
22481,2482.png,deer,4,7,../data/cifar10/train/deer/2482.png
22482,2483.png,deer,4,9,../data/cifar10/train/deer/2483.png
22483,2484.png,deer,4,0,../data/cifar10/train/deer/2484.png
22484,2485.png,deer,4,0,../data/cifar10/train/deer/2485.png
22485,2486.png,deer,4,1,../data/cifar10/train/deer/2486.png
22486,2487.png,deer,4,6,../data/cifar10/train/deer/2487.png
22487,2488.png,deer,4,5,../data/cifar10/train/deer/2488.png
22488,2489.png,deer,4,8,../data/cifar10/train/deer/2489.png
22489,2490.png,deer,4,6,../data/cifar10/train/deer/2490.png
22490,2491.png,deer,4,0,../data/cifar10/train/deer/2491.png
22491,2492.png,deer,4,7,../data/cifar10/train/deer/2492.png
22492,2493.png,deer,4,5,../data/cifar10/train/deer/2493.png
22493,2494.png,deer,4,1,../data/cifar10/train/deer/2494.png
22494,2495.png,deer,4,6,../data/cifar10/train/deer/2495.png
22495,2496.png,deer,4,0,../data/cifar10/train/deer/2496.png
22496,2497.png,deer,4,6,../data/cifar10/train/deer/2497.png
22497,2498.png,deer,4,1,../data/cifar10/train/deer/2498.png
22498,2499.png,deer,4,7,../data/cifar10/train/deer/2499.png
22499,2500.png,deer,4,6,../data/cifar10/train/deer/2500.png
22500,2501.png,deer,4,8,../data/cifar10/train/deer/2501.png
22501,2502.png,deer,4,4,../data/cifar10/train/deer/2502.png
22502,2503.png,deer,4,5,../data/cifar10/train/deer/2503.png
22503,2504.png,deer,4,4,../data/cifar10/train/deer/2504.png
22504,2505.png,deer,4,1,../data/cifar10/train/deer/2505.png
22505,2506.png,deer,4,0,../data/cifar10/train/deer/2506.png
22506,2507.png,deer,4,2,../data/cifar10/train/deer/2507.png
22507,2508.png,deer,4,8,../data/cifar10/train/deer/2508.png
22508,2509.png,deer,4,9,../data/cifar10/train/deer/2509.png
22509,2510.png,deer,4,5,../data/cifar10/train/deer/2510.png
22510,2511.png,deer,4,5,../data/cifar10/train/deer/2511.png
22511,2512.png,deer,4,4,../data/cifar10/train/deer/2512.png
22512,2513.png,deer,4,7,../data/cifar10/train/deer/2513.png
22513,2514.png,deer,4,4,../data/cifar10/train/deer/2514.png
22514,2515.png,deer,4,8,../data/cifar10/train/deer/2515.png
22515,2516.png,deer,4,3,../data/cifar10/train/deer/2516.png
22516,2517.png,deer,4,2,../data/cifar10/train/deer/2517.png
22517,2518.png,deer,4,0,../data/cifar10/train/deer/2518.png
22518,2519.png,deer,4,8,../data/cifar10/train/deer/2519.png
22519,2520.png,deer,4,8,../data/cifar10/train/deer/2520.png
22520,2521.png,deer,4,1,../data/cifar10/train/deer/2521.png
22521,2522.png,deer,4,2,../data/cifar10/train/deer/2522.png
22522,2523.png,deer,4,5,../data/cifar10/train/deer/2523.png
22523,2524.png,deer,4,5,../data/cifar10/train/deer/2524.png
22524,2525.png,deer,4,9,../data/cifar10/train/deer/2525.png
22525,2526.png,deer,4,8,../data/cifar10/train/deer/2526.png
22526,2527.png,deer,4,1,../data/cifar10/train/deer/2527.png
22527,2528.png,deer,4,7,../data/cifar10/train/deer/2528.png
22528,2529.png,deer,4,4,../data/cifar10/train/deer/2529.png
22529,2530.png,deer,4,8,../data/cifar10/train/deer/2530.png
22530,2531.png,deer,4,5,../data/cifar10/train/deer/2531.png
22531,2532.png,deer,4,0,../data/cifar10/train/deer/2532.png
22532,2533.png,deer,4,6,../data/cifar10/train/deer/2533.png
22533,2534.png,deer,4,0,../data/cifar10/train/deer/2534.png
22534,2535.png,deer,4,9,../data/cifar10/train/deer/2535.png
22535,2536.png,deer,4,2,../data/cifar10/train/deer/2536.png
22536,2537.png,deer,4,2,../data/cifar10/train/deer/2537.png
22537,2538.png,deer,4,5,../data/cifar10/train/deer/2538.png
22538,2539.png,deer,4,0,../data/cifar10/train/deer/2539.png
22539,2540.png,deer,4,2,../data/cifar10/train/deer/2540.png
22540,2541.png,deer,4,0,../data/cifar10/train/deer/2541.png
22541,2542.png,deer,4,6,../data/cifar10/train/deer/2542.png
22542,2543.png,deer,4,0,../data/cifar10/train/deer/2543.png
22543,2544.png,deer,4,0,../data/cifar10/train/deer/2544.png
22544,2545.png,deer,4,0,../data/cifar10/train/deer/2545.png
22545,2546.png,deer,4,1,../data/cifar10/train/deer/2546.png
22546,2547.png,deer,4,3,../data/cifar10/train/deer/2547.png
22547,2548.png,deer,4,1,../data/cifar10/train/deer/2548.png
22548,2549.png,deer,4,7,../data/cifar10/train/deer/2549.png
22549,2550.png,deer,4,1,../data/cifar10/train/deer/2550.png
22550,2551.png,deer,4,9,../data/cifar10/train/deer/2551.png
22551,2552.png,deer,4,9,../data/cifar10/train/deer/2552.png
22552,2553.png,deer,4,9,../data/cifar10/train/deer/2553.png
22553,2554.png,deer,4,7,../data/cifar10/train/deer/2554.png
